trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,dif_drop_pickup,pickup_hour,pickup_month,pickup_day,weekday,weekend,rush_hour,distance_hour,squared_distance,delta_lat,delta_long,pickup_cluster,drop_cluster,haversine_distance
26920,3674,73344,New York,38.98842322299055,-76.99567203846497,39.02563372318378,-76.98778585558942,5.3,16.32,Completed,Wallet,2023-01-19 16:39:00,2023-01-19 16:54:54,00:15:54,16,1,19,3,0,0,84.8,28.09,0.037210500193232576,0.007886182875552095,15,15,4.193353682288197
26921,8504,19613,Chicago,39.79008303856104,-103.04468770425228,39.757439248995794,-102.99973161309931,3.96,13.9,Completed,Card,2023-01-19 16:40:00,2023-01-19 16:51:52,00:11:52,16,1,19,3,0,0,63.36,15.6816,-0.03264378956524894,0.044956091152968725,12,3,5.285528146212184
26922,1689,87045,San Francisco,40.44827742889097,-82.45941038686092,40.49390708473639,-82.49560910568877,8.39,17.85,Completed,Card,2023-01-19 16:41:00,2023-01-19 17:06:10,00:25:10,16,1,19,3,0,0,134.24,70.39210000000001,0.04562965584542411,-0.03619871882784764,16,8,5.926161376695393
26923,8056,85688,Chicago,39.70549457494264,-113.65270338002313,39.6855460332278,-113.66392082314044,8.96,25.53,Completed,Cash,2023-01-19 16:42:00,2023-01-19 17:08:52,00:26:52,16,1,19,3,0,0,143.36,80.28160000000001,-0.019948541714839507,-0.011217443117317316,17,11,2.416905293643838
26924,1119,78741,New York,37.720721178130944,-88.26123239469885,37.68078060046829,-88.22858654054924,5.14,9.3,Completed,Wallet,2023-01-19 16:43:00,2023-01-19 16:58:25,00:15:25,16,1,19,3,0,0,82.24,26.419599999999996,-0.03994057766265513,0.032645854149606635,10,4,5.288991948648001
26925,7169,89503,Chicago,39.56404981751116,-73.13582758023617,39.60326150690608,-73.14139634956966,9.58,20.43,Completed,Card,2023-01-19 16:44:00,2023-01-19 17:12:44,00:28:44,16,1,19,3,0,0,153.28,91.7764,0.039211689394917926,-0.005568769333493151,0,6,4.3861801517411285
26926,6832,60402,Los Angeles,40.92113271283558,-89.97156547427288,40.9096371324198,-89.94039343645387,2.08,7.87,Completed,Wallet,2023-01-19 16:45:00,2023-01-19 16:51:14,00:06:14,16,1,19,3,0,0,33.28,4.3264000000000005,-0.011495580415775919,0.031172037819004572,18,14,2.914567395740335
26927,2613,57578,San Francisco,40.26699062918284,-100.27496812173366,40.252765648029,-100.30386399701844,7.93,13.07,Completed,Wallet,2023-01-19 16:46:00,2023-01-19 17:09:47,00:23:47,16,1,19,3,0,0,126.88,62.884899999999995,-0.014224981153844851,-0.028895875284774775,19,17,2.9178848172582845
26928,8623,27547,Chicago,39.18717155492988,-104.47913377075284,39.21010275264331,-104.45028948553798,4.1,11.73,Completed,Wallet,2023-01-19 16:47:00,2023-01-19 16:59:18,00:12:18,16,1,19,3,0,0,65.6,16.81,0.022931197713425888,0.028844285214859156,12,3,3.5608485159672174
26929,4033,67342,Los Angeles,40.54541618609441,-107.7403089154065,40.51101144603687,-107.7014302643925,4.59,10.52,Completed,Wallet,2023-01-19 16:48:00,2023-01-19 17:01:46,00:13:46,16,1,19,3,0,0,73.44,21.068099999999998,-0.03440474005753913,0.03887865101400223,14,13,5.043097288938638
26930,3936,24720,Seattle,37.21480695530949,-81.08588347821839,37.20194028438044,-81.11560739943413,2.85,7.58,Completed,Card,2023-01-19 16:49:00,2023-01-19 16:57:33,00:08:33,16,1,19,3,0,0,45.6,8.1225,-0.012866670929049917,-0.02972392121573364,5,19,2.996036773585194
26931,6659,44807,New York,40.119368963945405,-99.48405265681464,40.12319868378292,-99.4612560712105,4.76,14.33,Completed,UPI,2023-01-19 16:50:00,2023-01-19 17:04:16,00:14:16,16,1,19,3,0,0,76.16,22.6576,0.0038297198375119024,0.022796585604140773,11,10,1.9845919904510503
26932,6067,50017,Seattle,39.54147134226611,-109.17100080710478,39.582300801541145,-109.1662194486089,11.88,24.39,Cancelled,Cash,2023-01-19 16:51:00,2023-01-19 17:26:38,00:35:38,16,1,19,3,0,0,190.08,141.13440000000003,0.040829459275038005,0.00478135849587602,1,7,4.558493313501602
26933,5802,58560,New York,37.72404535618928,-82.92946847074386,37.77281836378688,-82.8824030285645,2.07,7.54,Completed,Card,2023-01-19 16:52:00,2023-01-19 16:58:12,00:06:12,16,1,19,3,0,0,33.12,4.2848999999999995,0.04877300759760317,0.04706544217935971,16,19,6.821750289355719
26934,4158,28167,Seattle,40.12197171622101,-107.79518705537822,40.08968412071252,-107.7823541991774,6.74,11.35,Cancelled,UPI,2023-01-19 16:53:00,2023-01-19 17:13:13,00:20:13,16,1,19,3,0,0,107.84,45.427600000000005,-0.03228759550849247,0.012832856200816423,14,13,3.752443517964952
26935,5490,58527,Los Angeles,40.73864387172025,-118.40533230700288,40.70800090276072,-118.39569236142844,9.86,19.33,Completed,Card,2023-01-19 16:54:00,2023-01-19 17:23:34,00:29:34,16,1,19,3,0,0,157.76,97.21959999999999,-0.03064296895952623,0.009639945574434705,6,5,3.5028457446165873
26936,1455,85106,New York,40.01994534196231,-99.92810143750312,39.98976479979088,-99.9665201250716,10.36,25.83,Completed,UPI,2023-01-19 16:55:00,2023-01-19 17:26:04,00:31:04,16,1,19,3,0,0,165.76,107.32959999999999,-0.03018054217142918,-0.038418687568480436,19,17,4.687221128533155
26937,8643,96664,Los Angeles,39.80238301238959,-79.04784670414429,39.850895390815374,-79.02996321088176,6.42,20.17,Completed,Cash,2023-01-19 16:56:00,2023-01-19 17:15:15,00:19:15,16,1,19,3,0,0,102.72,41.2164,0.04851237842578371,0.017883493262530692,5,1,5.606342982023899
26938,5620,51914,Seattle,39.9981033847451,-120.08557244361782,40.039889385148506,-120.08169088894444,6.02,17.13,Cancelled,UPI,2023-01-19 16:57:00,2023-01-19 17:15:03,00:18:03,16,1,19,3,0,0,96.32,36.240399999999994,0.04178600040340541,0.0038815546733843576,13,5,4.658133553378153
26939,9867,36987,New York,37.44893742609271,-113.78381974911808,37.43828692557079,-113.79712158814677,9.78,16.38,Completed,Wallet,2023-01-19 16:58:00,2023-01-19 17:27:20,00:29:20,16,1,19,3,0,0,156.48,95.64839999999998,-0.01065050052191907,-0.01330183902868498,17,11,1.6678066199623074
26940,6099,98042,Boston,40.5708690431178,-97.32174307234858,40.54143029692904,-97.29963230972623,11.1,28.33,Completed,Card,2023-01-19 16:59:00,2023-01-19 17:32:18,00:33:18,16,1,19,3,0,0,177.6,123.21,-0.029438746188759524,0.022110762622347124,11,10,3.7689153909524107
26941,1059,70421,Boston,39.50306107203362,-91.20361107512258,39.462135631790005,-91.20764638006273,4.5,11.03,Completed,Cash,2023-01-19 17:00:00,2023-01-19 17:13:30,00:13:30,17,1,19,3,0,1,76.5,20.25,-0.04092544024361189,-0.004035304940146034,18,14,4.563860127332849
26942,7199,97897,Chicago,38.14741316955492,-112.94522349839151,38.16906171530508,-112.95889151233756,7.04,17.23,Completed,Wallet,2023-01-19 17:01:00,2023-01-19 17:22:07,00:21:07,17,1,19,3,0,1,119.68,49.5616,0.021648545750153403,-0.013668013946045221,17,0,2.6875221416238824
26943,7311,33120,Seattle,37.29614042343433,-90.34269633628824,37.31585077219907,-90.38073785675252,2.37,6.99,Completed,UPI,2023-01-19 17:02:00,2023-01-19 17:09:06,00:07:06,17,1,19,3,0,1,40.29,5.6169,0.01971034876473965,-0.03804152046427589,18,14,4.015478333723089
26944,6531,14951,Seattle,40.04450714877528,-118.29762504488018,40.09128834754237,-118.25285474067128,5.39,12.0,Completed,Card,2023-01-19 17:03:00,2023-01-19 17:19:10,00:16:10,17,1,19,3,0,1,91.63,29.052099999999996,0.04678119876708564,0.04477030420889605,6,16,6.447732728496981
26945,3764,39257,Seattle,39.626150875891625,-78.47183126924472,39.60022680002255,-78.45274259279275,6.81,12.94,Completed,UPI,2023-01-19 17:04:00,2023-01-19 17:24:25,00:20:25,17,1,19,3,0,1,115.77,46.376099999999994,-0.025924075869077967,0.019088676451971764,15,1,3.3140991964385393
26946,8008,83183,New York,39.65810024115323,-81.02888058349274,39.684193221352864,-81.00117436140448,9.22,16.45,Completed,Wallet,2023-01-19 17:05:00,2023-01-19 17:32:39,00:27:39,17,1,19,3,0,1,156.74,85.00840000000001,0.026092980199635463,0.027706222088255572,5,8,3.7471941594624774
26947,2794,63050,Boston,38.847883370579865,-111.85076739624688,38.817438489500496,-111.84527987335844,4.44,8.91,Completed,UPI,2023-01-19 17:06:00,2023-01-19 17:19:19,00:13:19,17,1,19,3,0,1,75.48,19.713600000000003,-0.030444881079368713,0.0054875228884441185,17,0,3.418522727226476
26948,6686,89362,Seattle,40.44336272666672,-92.52608335983967,40.48841898750556,-92.55877678283032,6.18,11.08,Completed,UPI,2023-01-19 17:07:00,2023-01-19 17:25:32,00:18:32,17,1,19,3,0,1,105.06,38.1924,0.045056260838840956,-0.032693422990647036,9,9,5.72273542007317
26949,4487,32418,Seattle,40.60830610853012,-84.19700832439835,40.59474265988443,-84.1900721638184,4.8,12.71,Completed,UPI,2023-01-19 17:08:00,2023-01-19 17:22:24,00:14:24,17,1,19,3,0,1,81.6,23.04,-0.013563448645690812,0.006936160579954276,16,12,1.617880965437252
26950,5987,74738,Los Angeles,39.25299912644301,-114.95245367566812,39.236576210307554,-114.91847593407536,5.43,13.24,Completed,Cash,2023-01-19 17:09:00,2023-01-19 17:25:17,00:16:17,17,1,19,3,0,1,92.31,29.484899999999996,-0.016422916135454102,0.03397774159276423,4,11,3.4490909137861925
26951,4421,48168,New York,40.16330449207874,-119.50439754830995,40.15300882620146,-119.54663205283846,10.45,21.53,Completed,UPI,2023-01-19 17:10:00,2023-01-19 17:41:21,00:31:21,17,1,19,3,0,1,177.64999999999998,109.20249999999999,-0.010295665877279703,-0.04223450452850841,13,5,3.7673570267019336
26952,7580,13796,Seattle,40.15392422190294,-110.79110591946508,40.13978999328175,-110.83303561381624,8.92,19.56,No-Show,Cash,2023-01-19 17:11:00,2023-01-19 17:37:45,00:26:45,17,1,19,3,0,1,151.64,79.5664,-0.014134228621188072,-0.04192969435115401,1,0,3.8950482961775226
26953,6532,20945,San Francisco,39.71796758981749,-75.94810967198885,39.73750674833591,-75.92585092670683,10.91,21.17,Completed,Wallet,2023-01-19 17:12:00,2023-01-19 17:44:43,00:32:43,17,1,19,3,0,1,185.47,119.02810000000001,0.019539158518419697,0.022258745282016434,15,15,2.8885828993010154
26954,2373,60515,Los Angeles,38.563859528382274,-97.30485761616656,38.57814374210279,-97.33766357519352,2.69,5.13,Completed,UPI,2023-01-19 17:13:00,2023-01-19 17:21:04,00:08:04,17,1,19,3,0,1,45.73,7.2360999999999995,0.014284213720515027,-0.03280595902695893,11,10,3.2644830611723346
26955,4553,53899,Boston,38.56657941350508,-94.7068618992862,38.61371405412329,-94.68711771850622,7.97,17.78,Completed,Card,2023-01-19 17:14:00,2023-01-19 17:37:54,00:23:54,17,1,19,3,0,1,135.49,63.5209,0.04713464061821071,0.019744180779980525,3,2,5.514909025435765
26956,4672,66894,Boston,37.86011876811529,-86.48316120368855,37.81897061766988,-86.46345967285014,6.18,14.15,No-Show,Card,2023-01-19 17:15:00,2023-01-19 17:33:32,00:18:32,17,1,19,3,0,1,105.06,38.1924,-0.04114815044540876,0.01970153083841808,10,4,4.891629524696711
26957,9144,22081,Boston,37.14513648023652,-112.4376693464887,37.16847215562,-112.48606637014352,6.92,13.88,Completed,Cash,2023-01-19 17:16:00,2023-01-19 17:36:45,00:20:45,17,1,19,3,0,1,117.64,47.8864,0.02333567538347836,-0.048397023654814575,17,0,5.012821852109017
26958,6437,26775,Chicago,38.45549235707936,-97.55564468138084,38.44256961899119,-97.58863498821576,4.99,12.23,Completed,Card,2023-01-19 17:17:00,2023-01-19 17:31:58,00:14:58,17,1,19,3,0,1,84.83,24.900100000000002,-0.012922738088164465,-0.032990306834918215,11,10,3.212233391225733
26959,9163,52871,Chicago,39.63802448893996,-100.08825894161306,39.66636300625157,-100.05157099384796,4.73,15.12,Completed,UPI,2023-01-19 17:18:00,2023-01-19 17:32:11,00:14:11,17,1,19,3,0,1,80.41000000000001,22.372900000000005,0.02833851731161019,0.036687947765102535,19,17,4.449155884839659
26960,8446,24770,San Francisco,38.61930028843876,-100.90370701858632,38.6056318873336,-100.8997020032128,7.71,15.62,Completed,Wallet,2023-01-19 17:19:00,2023-01-19 17:42:07,00:23:07,17,1,19,3,0,1,131.07,59.4441,-0.013668401105157102,0.004005015373522269,19,17,1.559184026855591
26961,9749,25607,San Francisco,39.51071792841857,-75.1570121548033,39.47332955774703,-75.15734609103906,4.94,14.64,Completed,Cash,2023-01-19 17:20:00,2023-01-19 17:34:49,00:14:49,17,1,19,3,0,1,83.98,24.403600000000004,-0.037388370671543214,-0.0003339362357621667,0,6,4.157495887591883
26962,6965,82669,Los Angeles,40.3024488181502,-77.57841050608201,40.27059774977105,-77.5479968124654,7.46,14.86,Completed,Cash,2023-01-19 17:21:00,2023-01-19 17:43:22,00:22:22,17,1,19,3,0,1,126.82,55.6516,-0.03185106837914731,0.03041369361660884,15,15,4.3816151594392725
26963,6915,77390,San Francisco,39.2030118468279,-80.93823308207271,39.234713200155056,-80.98237965409825,8.83,25.21,Completed,Card,2023-01-19 17:22:00,2023-01-19 17:48:29,00:26:29,17,1,19,3,0,1,150.11,77.9689,0.03170135332715773,-0.0441465720255394,5,8,5.185487421816954
26964,7115,49016,Los Angeles,38.61265137611411,-110.2415703599213,38.57397253970286,-110.23619368972231,9.38,18.59,Completed,UPI,2023-01-19 17:23:00,2023-01-19 17:51:08,00:28:08,17,1,19,3,0,1,159.46,87.98440000000001,-0.03867883641125047,0.005376670198984357,1,7,4.326200483644012
26965,6094,34785,Seattle,37.14287861688625,-76.06687682183274,37.14165452324088,-76.06436902202816,4.36,10.92,Completed,Wallet,2023-01-19 17:24:00,2023-01-19 17:37:04,00:13:04,17,1,19,3,0,1,74.12,19.009600000000002,-0.0012240936453693507,0.0025077998045759387,8,15,0.26064867690828225
26966,3382,51561,New York,38.54659970183166,-92.68676186431728,38.58171112464534,-92.72414708552184,7.6,17.19,Completed,UPI,2023-01-19 17:25:00,2023-01-19 17:47:48,00:22:48,17,1,19,3,0,1,129.2,57.76,0.03511142281367796,-0.037385221204559116,9,9,5.080179678840313
26967,5098,48231,Chicago,39.45541072162504,-114.13561738026785,39.46973867343634,-114.15322279415405,8.6,17.81,Completed,UPI,2023-01-19 17:26:00,2023-01-19 17:51:48,00:25:48,17,1,19,3,0,1,146.2,73.96,0.014327951811296202,-0.017605413886201404,4,11,2.1960220840606666
26968,5358,53058,Seattle,40.48522844751633,-114.3465351736874,40.45313520557585,-114.39266111297177,4.68,11.44,Completed,Card,2023-01-19 17:27:00,2023-01-19 17:41:02,00:14:02,17,1,19,3,0,1,79.56,21.902399999999997,-0.0320932419404798,-0.04612593928436581,4,11,5.28769296800723
26969,9312,69320,Boston,38.15192047928063,-111.66859188170748,38.16792861875184,-111.6545335782843,3.62,12.97,Completed,Wallet,2023-01-19 17:28:00,2023-01-19 17:38:51,00:10:51,17,1,19,3,0,1,61.54,13.1044,0.01600813947120372,0.014058303423183816,17,0,2.16316025817795
26970,1139,94868,Los Angeles,38.46696912555364,-109.64933932301015,38.50576687742649,-109.63296334932518,8.63,23.63,No-Show,UPI,2023-01-19 17:29:00,2023-01-19 17:54:53,00:25:53,17,1,19,3,0,1,146.71,74.47690000000001,0.03879775187284906,0.016375973684972678,1,7,4.543475319089747
26971,8644,49475,San Francisco,38.5857732959339,-76.17243343355918,38.60053240271321,-76.18013493493264,11.56,30.07,Completed,UPI,2023-01-19 17:30:00,2023-01-19 18:04:40,00:34:40,17,1,19,3,0,1,196.52,133.6336,0.0147591067793158,-0.007701501373460928,8,15,1.7723825074621566
26972,2815,75495,New York,40.13454895107795,-86.81349934456699,40.11184267039892,-86.85465041618106,8.49,14.58,Completed,Wallet,2023-01-19 17:31:00,2023-01-19 17:56:28,00:25:28,17,1,19,3,0,1,144.33,72.0801,-0.022706280679031465,-0.041151071614066836,2,4,4.314767442220821
26973,6408,52688,San Francisco,39.81327716824118,-75.95125866473398,39.78822296332578,-75.93125699949977,7.52,12.88,Cancelled,Card,2023-01-19 17:32:00,2023-01-19 17:54:33,00:22:33,17,1,19,3,0,1,127.83999999999999,56.550399999999996,-0.025054204915399225,0.020001665234218535,15,15,3.268168463870778
26974,5301,29595,Boston,37.39188919982498,-101.76007925154634,37.3564532534822,-101.77572100351463,8.45,19.92,Completed,Cash,2023-01-19 17:33:00,2023-01-19 17:58:21,00:25:21,17,1,19,3,0,1,143.64999999999998,71.40249999999999,-0.0354359463427798,-0.015641751968288986,19,17,4.175690162496876
26975,8285,72565,New York,38.20964730387948,-104.29845111438036,38.250172576546426,-104.2726074421377,7.71,16.99,Completed,UPI,2023-01-19 17:34:00,2023-01-19 17:57:07,00:23:07,17,1,19,3,0,1,131.07,59.4441,0.04052527266694739,0.025843672242658045,7,3,5.040003257477419
26976,7778,47782,San Francisco,40.60112264372354,-80.89609910973678,40.63328560133254,-80.86988741211908,2.08,8.41,No-Show,Card,2023-01-19 17:35:00,2023-01-19 17:41:14,00:06:14,17,1,19,3,0,1,35.36,4.3264000000000005,0.03216295760899612,0.026211697617696927,5,8,4.2053638511492615
26977,9536,58247,Los Angeles,39.89747094178748,-99.3579089517698,39.897814884935286,-99.33380343957408,8.91,16.77,Completed,Cash,2023-01-19 17:36:00,2023-01-19 18:02:43,00:26:43,17,1,19,3,0,1,151.47,79.38810000000001,0.00034394314780428203,0.024105512195717438,11,10,2.0567439825452816
26978,3419,26691,Seattle,40.325258773839934,-118.92859807895611,40.32000040432541,-118.89993219771092,12.73,26.82,Cancelled,Card,2023-01-19 17:37:00,2023-01-19 18:15:11,00:38:11,17,1,19,3,0,1,216.41,162.05290000000002,-0.0052583695145216325,0.028665881245188984,6,5,2.499541625144982
26979,4235,12923,San Francisco,39.54399035472861,-116.11537743454738,39.56135574095194,-116.15456820274824,11.45,31.08,Completed,Cash,2023-01-19 17:38:00,2023-01-19 18:12:21,00:34:21,17,1,19,3,0,1,194.64999999999998,131.1025,0.01736538622333228,-0.039190768200853654,4,16,3.8753653904694785
26980,3594,67816,Chicago,40.297492952863294,-88.58847751094989,40.2764101195452,-88.56965725107698,0.22,3.53,Completed,Cash,2023-01-19 17:39:00,2023-01-19 17:39:39,00:00:39,17,1,19,3,0,1,3.74,0.0484,-0.021082833318097016,0.018820259872910583,18,4,2.8362156005578645
26981,2387,75611,Chicago,39.9786689399077,-79.88721126585048,39.95722022422854,-79.92411076396075,9.43,14.11,Completed,UPI,2023-01-19 17:40:00,2023-01-19 18:08:17,00:28:17,17,1,19,3,0,1,160.31,88.9249,-0.021448715679156294,-0.036899498110273043,5,1,3.946717099623846
26982,1983,27026,New York,40.03885552963774,-104.29925034864831,40.009117474050335,-104.3062025797704,3.96,8.3,Completed,Card,2023-01-19 17:41:00,2023-01-19 17:52:52,00:11:52,17,1,19,3,0,1,67.32,15.6816,-0.029738055587408496,-0.006952231122085095,12,3,3.359292944570811
26983,3122,20391,Chicago,38.90032577042486,-102.2624501699602,38.86159918064311,-102.218984419809,8.24,20.93,Completed,Card,2023-01-19 17:42:00,2023-01-19 18:06:43,00:24:43,17,1,19,3,0,1,140.08,67.8976,-0.0387265897817457,0.043465750151199245,19,17,5.718298752545843
26984,6419,61790,San Francisco,39.36069206287503,-111.91474032855088,39.31593630859149,-111.95069999204702,8.27,17.86,Completed,Card,2023-01-19 17:43:00,2023-01-19 18:07:48,00:24:48,17,1,19,3,0,1,140.59,68.3929,-0.044755754283542615,-0.035959663496143435,17,0,5.859216637698629
26985,3994,17006,Boston,39.67114062851904,-73.45855466784292,39.7175981042149,-73.47788948603205,7.79,17.5,Completed,Wallet,2023-01-19 17:44:00,2023-01-19 18:07:22,00:23:22,17,1,19,3,0,1,132.43,60.6841,0.046457475695859785,-0.019334818189136627,0,6,5.424254994707396
26986,8056,61690,Chicago,37.49742074752004,-116.21987350004324,37.46671712030701,-116.26428512050288,8.23,20.57,Completed,Wallet,2023-01-19 17:45:00,2023-01-19 18:09:41,00:24:41,17,1,19,3,0,1,139.91,67.7329,-0.030703627213028994,-0.0444116204596412,4,16,5.197397814820798
26987,8548,85689,Los Angeles,40.62072523271596,-91.40514717542185,40.5837466234725,-91.45251656812782,4.08,10.95,Completed,Cash,2023-01-19 17:46:00,2023-01-19 17:58:14,00:12:14,17,1,19,3,0,1,69.36,16.6464,-0.0369786092434623,-0.04736939270597418,18,14,5.73586919006728
26988,7853,67595,San Francisco,38.22404055656769,-94.78171451579054,38.26344488528928,-94.73516182382872,8.79,21.05,Completed,UPI,2023-01-19 17:47:00,2023-01-19 18:13:22,00:26:22,17,1,19,3,0,1,149.42999999999998,77.26409999999998,0.03940432872159505,0.046552691961821324,3,2,5.977142140243102
26989,3900,85476,Chicago,38.08550279698828,-118.69010412145848,38.12345998002613,-118.67982656246728,9.8,21.21,Completed,Card,2023-01-19 17:48:00,2023-01-19 18:17:24,00:29:24,17,1,19,3,0,1,166.60000000000002,96.04000000000002,0.037957183037846676,0.010277558991191427,6,16,4.315382924975293
26990,1775,67718,Seattle,38.91094331271498,-88.33004533444318,38.88493650407681,-88.37801943823882,6.69,15.9,Completed,Cash,2023-01-19 17:49:00,2023-01-19 18:09:04,00:20:04,17,1,19,3,0,1,113.73,44.7561,-0.02600680863816507,-0.04797410379563871,10,4,5.059522814850697
26991,5981,78948,New York,39.76673764454529,-88.35511180117851,39.75923616205671,-88.34715626634946,1.62,6.6,Completed,UPI,2023-01-19 17:50:00,2023-01-19 17:54:51,00:04:51,17,1,19,3,0,1,27.540000000000003,2.6244000000000005,-0.007501482488578404,0.007955534829051203,10,4,1.076182462691227
26992,1735,99809,Boston,39.49111260458308,-78.43292714550594,39.52103691841347,-78.46127738442593,5.78,10.12,Completed,Wallet,2023-01-19 17:51:00,2023-01-19 18:08:20,00:17:20,17,1,19,3,0,1,98.26,33.4084,0.02992431383039218,-0.028350238919983894,15,1,4.121612004759816
26993,7777,45913,Boston,39.059758991431885,-76.03337181107503,39.01798141853614,-76.00404041177494,3.24,9.8,Completed,Card,2023-01-19 17:52:00,2023-01-19 18:01:43,00:09:43,17,1,19,3,0,1,55.080000000000005,10.497600000000002,-0.04177757289574657,0.029331399300090766,15,15,5.29128563950333
26994,8753,67016,Boston,37.38375412604576,-74.87456893702216,37.37260165532035,-74.8674133628897,5.11,14.47,Completed,Cash,2023-01-19 17:53:00,2023-01-19 18:08:19,00:15:19,17,1,19,3,0,1,86.87,26.1121,-0.01115247072540626,0.00715557413245449,0,6,1.391980521798748
26995,6147,24108,Boston,40.81650880265267,-107.54968119050568,40.81403820983402,-107.53760207761025,3.76,12.21,Completed,UPI,2023-01-19 17:54:00,2023-01-19 18:05:16,00:11:16,17,1,19,3,0,1,63.919999999999995,14.137599999999999,-0.002470592818653472,0.012079112895435173,14,13,1.0529810470055936
26996,2486,27564,Los Angeles,37.00637091048529,-116.46287957364244,37.02369440086864,-116.42922269552808,10.16,27.5,Completed,Card,2023-01-19 17:55:00,2023-01-19 18:25:28,00:30:28,17,1,19,3,0,1,172.72,103.2256,0.017323490383354567,0.033656878114356914,4,16,3.555333749915495
26997,1395,60396,Chicago,38.72364522077563,-118.17866566911049,38.73627882447112,-118.22839919442116,5.97,13.97,Completed,Card,2023-01-19 17:56:00,2023-01-19 18:13:54,00:17:54,17,1,19,3,0,1,101.49,35.640899999999995,0.012633603695491047,-0.04973352531067121,6,16,4.5370221731778155
26998,3001,83224,Boston,40.37815114421856,-107.91270056817044,40.4212672931952,-107.92149664922178,10.61,18.99,Cancelled,Card,2023-01-19 17:57:00,2023-01-19 18:28:49,00:31:49,17,1,19,3,0,1,180.37,112.57209999999999,0.04311614897663674,-0.008796081051343663,14,7,4.851812324690251
26999,9555,98607,Los Angeles,37.0817499986059,-97.75820541407424,37.03720108840296,-97.7978098564368,4.53,9.08,Completed,Card,2023-01-19 17:58:00,2023-01-19 18:11:35,00:13:35,17,1,19,3,0,1,77.01,20.5209,-0.04454891020294127,-0.039604442362559666,11,10,6.073590496066207
27000,9062,45311,Los Angeles,39.41619816020855,-94.14034516362132,39.39621657409231,-94.11225757071728,5.47,11.4,Completed,Wallet,2023-01-19 17:59:00,2023-01-19 18:15:24,00:16:24,17,1,19,3,0,1,92.99,29.920899999999996,-0.019981586116244898,0.02808759290404339,9,9,3.28025664815891
27001,8268,78748,Boston,40.680594593099336,-109.54559801557676,40.67906280003055,-109.57292124720485,4.89,9.65,Cancelled,Wallet,2023-01-19 18:00:00,2023-01-19 18:14:40,00:14:40,18,1,19,3,0,1,88.02,23.912099999999995,-0.0015317930687857029,-0.02732323162808825,1,7,2.3103518178270446
27002,6877,65149,Seattle,37.56366409562614,-82.01963977462174,37.60998501537684,-82.02617154663753,6.2,18.2,Completed,Card,2023-01-19 18:01:00,2023-01-19 18:19:36,00:18:36,18,1,19,3,0,1,111.60000000000001,38.440000000000005,0.046320919750705514,-0.006531772015790693,16,19,5.182707481714815
27003,5188,98906,Boston,38.805384461436034,-109.0139382435496,38.78885182745616,-109.0120446806176,12.9,19.07,Completed,UPI,2023-01-19 18:02:00,2023-01-19 18:40:42,00:38:42,18,1,19,3,0,1,232.20000000000002,166.41,-0.016532633979871036,0.0018935629319969394,1,7,1.8456546733985983
27004,5361,20549,Los Angeles,40.79126085333552,-89.8485621195551,40.82430716360252,-89.85712269378585,3.67,9.78,Completed,UPI,2023-01-19 18:03:00,2023-01-19 18:14:00,00:11:00,18,1,19,3,0,1,66.06,13.4689,0.03304631026699667,-0.008560574230756401,18,14,3.7445512193324895
27005,7349,28811,Los Angeles,40.53574028168169,-102.03356597059042,40.51237589759917,-102.07610005955284,7.12,20.22,Completed,Card,2023-01-19 18:04:00,2023-01-19 18:25:21,00:21:21,18,1,19,3,0,1,128.16,50.6944,-0.023364384082519507,-0.04253408896242661,12,17,4.435583602663628
27006,7180,98051,New York,37.248299488336336,-93.14623596566857,37.2162752837,-93.10056565812734,2.41,8.44,Completed,Cash,2023-01-19 18:05:00,2023-01-19 18:12:13,00:07:13,18,1,19,3,0,1,43.38,5.8081000000000005,-0.03202420463633615,0.04567030754122925,9,9,5.38780348561075
27007,8794,48259,Los Angeles,38.94055824209131,-121.41620616661515,38.97559551896914,-121.37785123541164,4.4,11.27,Completed,UPI,2023-01-19 18:06:00,2023-01-19 18:19:12,00:13:12,18,1,19,3,0,1,79.2,19.360000000000003,0.03503727687782998,0.0383549312035143,13,18,5.1163482592417875
27008,1743,49371,New York,40.74293321835525,-121.69365862301376,40.754908921152776,-121.66702881919684,8.39,17.66,Completed,UPI,2023-01-19 18:07:00,2023-01-19 18:32:10,00:25:10,18,1,19,3,0,1,151.02,70.39210000000001,0.011975702797528243,0.02662980381691682,13,5,2.6087314271091215
27009,7162,64448,Seattle,39.87669346197045,-97.32742360627898,39.910764517203134,-97.36894158252832,0.93,4.4,Completed,Cash,2023-01-19 18:08:00,2023-01-19 18:10:47,00:02:47,18,1,19,3,0,1,16.740000000000002,0.8649000000000001,0.03407105523268683,-0.04151797624933806,11,10,5.18640337592763
27010,1373,51822,San Francisco,39.01706807620653,-97.5894510240026,39.0469042068432,-97.61682782892896,7.98,13.51,Completed,Wallet,2023-01-19 18:09:00,2023-01-19 18:32:56,00:23:56,18,1,19,3,0,1,143.64000000000001,63.680400000000006,0.02983613063667434,-0.027376804926362297,11,10,4.074112725624557
